State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,
FL,,25021,122,50,20084,CEFEPIME H,,,,,,,,,14,1,230.23,230.23,0,
FL,,25021,128,50,20084,CEFTAZIDIM,,,,,,,,,34,2,292.52,292.52,0,
FL,,25021,129,99,20084,CEFTAZIDIM,,,,,,,,,36,1,484.66,484.66,0,
FL,,25682,1,1,20084,SOLIRIS   ,,,,,,,,,72.999,24,372486.54,372486.54,0,
FL,,27437,201,8,20084,SUPRAX    ,,,,,,,,,432,82,4180.09,4082.27,97.82,
FL,,27437,206,2,20084,SUPRAX    ,,,,,,,,,3640,44,10554.08,10319.52,234.56,
FL,,27437,206,3,20084,SUPRAX    ,,,,,,,,,6600,113,20920.66,20920.66,0,
FL,,28105,149,4,20084,DERMA-SMOO,,,,,,,,,52522.368,432,16885.73,16841.98,43.75,
FL,,28105,150,4,20084,DERMA-SMOO,,,,,,,,,179245.987,1498,56220.33,56130.42,89.91,
FL,,28105,160,20,20084,DERMOTIC  ,,,,,,,,,4240,211,6873.92,6873.92,0,
FL,,28595,610,1,20084,NY-TANNIC ,,,,,,,,,882,28,955.16,955.16,0,
FL,,29033,1,1,20084,THEOPHYLLI,,,,,,,,,3196,88,3308.44,3308.44,0,
FL,,29033,2,1,20084,THEOPHYLLI,,,,,,,,,915,25,1319.28,1319.28,0,
FL,,29033,3,1,20084,SUCRALFATE,,,,,,,,,7115,79,2337.33,2337.33,0,
FL,,29033,3,5,20084,SUCRALFATE,,,,,,,,,5934,63,1940.67,1940.67,0,
FL,,29336,100,11,20084,ATOPICLAIR,,,,,,,,,2460,21,2445.78,2445.78,0,
FL,,29336,301,2,20084,MINITRAN  ,,,,,,,,,30,1,25.69,25.69,0,
FL,,29336,302,2,20084,MINITRAN  ,,,,,,,,,30,1,25.77,25.77,0,
FL,,29336,303,2,20084,MINITRAN  ,,,,,,,,,120,4,161.9,161.9,0,
FL,,29336,304,2,20084,MINITRAN  ,,,,,,,,,150,5,193.67,193.67,0,
FL,,29336,610,12,20084,ALDARA    ,,,,,,,,,1740,122,36298.92,35859.96,438.96,
FL,,29336,610,24,20084,ALDARA    ,,,,,,,,,14000,722,303525.43,299827.13,3698.3,
FL,,29336,815,21,20084,MAXAIR AUT,,,,,,,,,3066,206,23159.14,22880.43,278.71,
FL,,30698,421,12,20084,EQUETRO   ,,,,,,,,,663,8,1015.35,1015.35,0,
FL,,30698,423,12,20084,EQUETRO   ,,,,,,,,,240,4,455.84,455.84,0,
FL,,31357,40,25,20084,AZASITE   ,,,,,,,,,735,272,18982.94,18937.08,45.86,
FL,,31722,206,1,20084,CITALOPRAM,,,,,,,,,180,6,43.5,43.5,0,
FL,,31722,207,1,20084,CITALOPRAM,,,,,,,,,60,2,17.06,17.06,0,
FL,,31722,208,1,20084,CITALOPRAM,,,,,,,,,542,17,135.14,135.14,0,
FL,,31722,209,1,20084,TERBINAFIN,,,,,,,,,247,9,178.49,178.49,0,
FL,,31722,209,30,20084,TERBINAFIN,,,,,,,,,656,24,177.26,177.26,0,
FL,,31722,212,30,20084,SERTRALINE,,,,,,,,,304,10,78.7,78.7,0,
FL,,31722,213,5,20084,SERTRALINE,,,,,,,,,228,8,183.94,183.94,0,
FL,,31722,214,5,20084,SERTRALINE,,,,,,,,,1025,29,249.12,249.12,0,
FL,,31722,214,30,20084,SERTRALINE,,,,,,,,,1031,33,273.18,273.18,0,
FL,,31722,225,5,20084,GEMFIBROZI,,,,,,,,,6158,108,1510.11,1504.33,5.78,
FL,,31722,225,60,20084,GEMFIBROZI,,,,,,,,,540,10,134.42,134.42,0,
FL,,31722,237,90,20084,AMLODIPINE,,,,,,,,,90,3,39.18,39.18,0,
FL,,31722,239,10,20084,AMLODIPINE,,,,,,,,,399,13,90.15,90.15,0,
FL,,31722,239,90,20084,AMLODIPINE,,,,,,,,,30,1,7.18,7.18,0,
FL,,31722,509,60,20084,ZIDOVUDINE,,,,,,,,,600,10,684.59,684.59,0,
FL,,31722,522,1,20084,HYDRALAZIN,,,,,,,,,150,2,90.36,90.36,0,
FL,,37000,3,63,20084,SCOPE     ,,,,,,,,,360,1,6.63,6.63,0,
FL,,37205,145,78,20084,ASPIRIN   ,,,,,,,,,335,9,47.73,47.73,0,
FL,,37205,145,87,20084,ASPIRIN   ,,,,,,,,,240,8,38,38,0,
FL,,37205,165,26,20084,LICE KILLI,,,,,,,,,2832,24,170.39,170.39,0,
FL,,37205,180,72,20084,STRESS FOR,,,,,,,,,92,3,16.95,16.95,0,
FL,,37205,181,72,20084,STRESS FOR,,,,,,,,,92,3,16.95,16.95,0,
FL,,37205,189,78,20084,L-LYSINE  ,,,,,,,,,184,3,9.64,9.64,0,
FL,,37205,282,26,20084,CHILD IBUP,,,,,,,,,480,3,25.09,25.09,0,
FL,,37205,314,40,20084,ANTACID   ,,,,,,,,,405,8,8.07,8.07,0,
FL,,37205,346,47,20084,LORATADINE,,,,,,,,,60,2,15.28,15.28,0,
FL,,37205,346,52,20084,LORATADINE,,,,,,,,,190,7,81.93,81.93,0,
FL,,37205,346,60,20084,LORATADINE,,,,,,,,,1231,42,417.09,417.09,0,
FL,,37205,346,65,20084,LORATADINE,,,,,,,,,4154,143,1434.57,1434.57,0,
FL,,37205,346,72,20084,LORATADINE,,,,,,,,,2078,71,636.96,636.96,0,
FL,,37205,346,75,20084,LORATADINE,,,,,,,,,2659,96,722.05,722.05,0,
FL,,37205,348,52,20084,ALLERGY RE,,,,,,,,,110,5,72.37,72.37,0,
FL,,37205,348,88,20084,ALLERGY RE,,,,,,,,,1394,48,1049.67,1049.67,0,
FL,,37205,358,74,20084,NICOTINE P,,,,,,,,,444,21,984.45,984.45,0,
FL,,37205,361,74,20084,NICOTINE P,,,,,,,,,371,17,921.87,921.87,0,
FL,,37205,363,74,20084,NICOTINE P,,,,,,,,,126,9,343.97,343.97,0,
FL,,37205,369,68,20084,ASPIRIN   ,,,,,,,,,45,2,6.3,6.3,0,
FL,,37205,378,26,20084,ALLERGY RE,,,,,,,,,44566.882,339,3645.17,3645.17,0,
FL,,37205,381,53,20084,ALLERGY RE,,,,,,,,,165,6,112.28,112.28,0,
FL,,37205,387,52,20084,ALLERGY RE,,,,,,,,,30,1,20.03,20.03,0,
FL,,37205,399,26,20084,IBUPROFEN ,,,,,,,,,120,1,8.04,8.04,0,
FL,,37205,413,96,20084,IRON      ,,,,,,,,,120,2,11.83,11.83,0,
FL,,37205,429,90,20084,ASPIRIN EC,,,,,,,,,900,30,141.6,141.6,0,
FL,,37205,429,96,20084,ASPIRIN EC,,,,,,,,,150,5,20.78,20.78,0,
FL,,37205,457,5,20084,EAR WAX RE,,,,,,,,,45,3,22.01,22.01,0,
FL,,37205,467,68,20084,ASPIRIN   ,,,,,,,,,105,4,19.11,19.11,0,
FL,,37205,510,76,20084,ASPIRIN EC,,,,,,,,,8439,274,1198.54,1198.54,0,
FL,,37205,510,87,20084,ASPIRIN EC,,,,,,,,,2370,79,320.55,320.55,0,
FL,,37205,530,40,20084,ANTACID-AN,,,,,,,,,119.998,2,5.2,5.2,0,
FL,,37205,535,40,20084,ANTACID AN,,,,,,,,,150,3,2.36,2.36,0,
FL,,37205,583,3,20084,MICONAZOLE,,,,,,,,,1,1,12.79,12.79,0,
FL,,37205,589,3,20084,MICONAZOLE,,,,,,,,,6,4,49.15,49.15,0,
FL,,37205,590,29,20084,MICONAZOLE,,,,,,,,,315,7,60.76,60.76,0,
FL,,37205,644,26,20084,IBUPROFEN ,,,,,,,,,320,2,18.8,18.8,0,
FL,,37205,708,68,20084,ASPIRIN   ,,,,,,,,,240,8,43.84,43.84,0,
FL,,37205,825,65,20084,ALL DAY AL,,,,,,,,,75,3,29.91,29.91,0,
FL,,37205,826,26,20084,CHILDS ALL,,,,,,,,,2991,25,241.35,241.35,0,
FL,,37205,930,21,20084,SALINE NAS,,,,,,,,,32250,59,534.39,524.91,9.48,
FL,,37205,960,26,20084,TUSSIN    ,,,,,,,,,118,1,5.71,5.71,0,
FL,,37205,960,34,20084,TUSSIN    ,,,,,,,,,236,2,8.4,8.4,0,
FL,,38779,7,4,20084,ERYTHROMYC,,,,,,,,,200,1,95.61,95.61,0,
FL,,38779,78,5,20084,KETOPROFEN,,,,,,,,,100,2,107.13,107.13,0,
FL,,38779,111,5,20084,THIABENDAZ,,,,,,,,,10.908,3,21.54,21.54,0,
FL,,38779,191,5,20084,AMPHOTERIC,,,,,,,,,180,3,1711.17,1711.17,0,
FL,,38779,238,1,20084,METRONIDAZ,,,,,,,,,8.099,2,26.39,26.39,0,
FL,,38779,337,3,20084,LEUCOVORIN,,,,,,,,,3.9,6,87.36,87.36,0,
FL,,38779,388,4,20084,BACLOFEN  ,,,,,,,,,10.97,11,20850.32,4324.5,16525.82,
FL,,38779,388,5,20084,BACLOFEN  ,,,,,,,,,1.81,26,41824.66,41824.66,0,
FL,,38779,1422,9,20084,MEDROXYPRO,,,,,,,,,9.9,66,2664.42,2664.42,0,
FL,,38779,1654,5,20084,THYROID   ,,,,,,,,,14.4,2,16.3,16.3,0,
FL,,38779,1987,5,20084,URSODIOL  ,,,,,,,,,10.353,1,84.61,84.61,0,
FL,,38779,2102,5,20084,HYDROXYPRO,,,,,,,,,12,2,103.94,103.94,0,
FL,,39506,33,30,20084,EMSAM     ,,,,,,,,,495,18,8125.2,8125.2,0,
FL,,39506,55,30,20084,EMSAM     ,,,,,,,,,60,2,989.94,989.94,0,
FL,,39822,166,5,20084,POLYMYXIN ,,,,,,,,,72,26,930.22,930.22,0,
FL,,39822,412,1,20084,TOBRAMYCIN,,,,,,,,,95,15,22208.08,22208.08,0,
FL,,39822,615,1,20084,COLISTIMET,,,,,,,,,2096,45,67394.01,67394.01,0,
FL,,39822,1055,5,20084,AMPHOTERIC,,,,,,,,,1798.9,36,24468.86,24468.86,0,
FL,,39822,3015,1,20084,NYSTATIN  ,,,,,,,,,15,1,22.83,22.83,0,
FL,,39822,9045,1,20084,PANCRELIPA,,,,,,,,,270,1,79.74,79.74,0,
FL,,39822,9100,1,20084,PANCRELIPA,,,,,,,,,810,7,554.45,554.45,0,
FL,,39822,9200,1,20084,PANCRELIPA,,,,,,,,,840,6,809.54,809.54,0,
FL,,42023,108,1,20084,COLY-MYCIN,,,,,,,,,20,3,170.8,170.8,0,
FL,,42023,109,1,20084,CORTISPORI,,,,,,,,,250,25,1760.5,1714.57,45.93,
FL,,42023,111,1,20084,DELESTROGE,,,,,,,,,10,2,180.26,180.26,0,
FL,,42023,112,1,20084,DELESTROGE,,,,,,,,,25,5,733.6,733.6,0,
FL,,42023,116,25,20084,PITOCIN   ,,,,,,,,,2,1,96.55,96.55,0,
FL,,42023,118,1,20084,TIGAN     ,,,,,,,,,61,4,192.22,192.22,0,
FL,,42023,119,25,20084,TIGAN     ,,,,,,,,,78,6,294.05,294.05,0,
FL,,42043,140,1,20084,CEPHALEXIN,,,,,,,,,21,1,6.07,6.07,0,
FL,,42043,141,1,20084,CEPHALEXIN,,,,,,,,,68,2,16.24,16.24,0,
FL,,42043,141,5,20084,CEPHALEXIN,,,,,,,,,345,13,94.45,94.45,0,
FL,,42043,142,38,20084,CEPHALEXIN,,,,,,,,,100,1,7.41,7.41,0,
FL,,42043,143,38,20084,CEPHALEXIN,,,,,,,,,500,4,40.67,40.67,0,
FL,,42043,143,58,20084,CEPHALEXIN,,,,,,,,,400,2,27.46,27.46,0,
FL,,42192,705,1,20084,CICLOPIROX,,,,,,,,,2,2,242.96,242.96,0,
FL,,42769,1221,0,20084,FLUVOXAMIN,,,,,,,,,510,6,364.55,341.25,23.3,
FL,,42769,1225,0,20084,FLUVOXAMIN,,,,,,,,,90,1,60.66,60.66,0,
FL,,44087,5,7,20084,SEROSTIM  ,,,,,,,,,28,1,6016.81,6016.81,0,
FL,,44087,6,7,20084,SEROSTIM  ,,,,,,,,,168,6,43317.06,43317.06,0,
FL,,44087,22,3,20084,REBIF     ,,,,,,,,,76,13,27829.56,27829.56,0,
FL,,44087,44,3,20084,REBIF     ,,,,,,,,,1560.5,273,574452.85,574452.85,0,
FL,,44087,1005,2,20084,SAIZEN    ,,,,,,,,,574,86,167745.27,163440.27,4305,
FL,,44087,1080,1,20084,SAIZEN    ,,,,,,,,,628,121,293513.58,293513.58,0,
FL,,44087,1080,2,20084,SAIZEN    ,,,,,,,,,20,2,8312.62,8312.62,0,
FL,,44087,1088,1,20084,SAIZEN    ,,,,,,,,,1942,249,906929.14,903083.63,3845.51,
FL,,44087,1520,1,20084,NOVANTRONE,,,,,,,,,20,2,778.34,154.06,624.28,
FL,,44087,1525,1,20084,NOVANTRONE,,,,,,,,,22,9,3203.95,639.17,2564.78,
FL,,44087,1530,1,20084,NOVANTRONE,,,,,,,,,50,5,6987.8,6987.8,0,
FL,,44087,8822,1,20084,REBIF     ,,,,,,,,,92.4,22,47230.18,47230.18,0,
FL,,44206,300,1,20084,RHOPHYLAC ,,,,,,,,,239.533,116,14878.31,14878.31,0,
FL,,44206,300,10,20084,RHOPHYLAC ,,,,,,,,,88,44,5278.36,5278.36,0,
FL,,44206,417,6,20084,CARIMUNE N,,,,,,,,,16,4,5425.44,5425.44,0,
FL,,44206,418,12,20084,CARIMUNE N,,,,,,,,,8,4,5425.44,5425.44,0,
FL,,44206,436,5,20084,PRIVIGEN  ,,,,,,,,,45,3,4077.99,4077.99,0,
FL,,44206,3101,10,20084,CYTOGAM   ,,,,,,,,,4290,24,94919.1,94919.1,0,
FL,,45802,4,2,20084,HYDROCORTI,,,,,,,,,16025.084,534,4001.38,3986.8,14.58,
FL,,45802,4,3,20084,HYDROCORTI,,,,,,,,,4640.4,147,1118.12,1118.12,0,
FL,,45802,14,2,20084,HYDROCORTI,,,,,,,,,8692.597,232,1980.05,1980.05,0,
FL,,45802,14,5,20084,HYDROCORTI,,,,,,,,,1816,4,163.56,163.56,0,
FL,,45802,21,46,20084,BETAMETHAS,,,,,,,,,900,15,125.41,125.41,0,
FL,,45802,40,64,20084,SELENIUM S,,,,,,,,,96057,735,7461.87,7430.5,31.37,
FL,,45802,46,11,20084,GENTAMICIN,,,,,,,,,2820,75,577.82,577.82,0,
FL,,45802,46,35,20084,GENTAMICIN,,,,,,,,,195,11,65.18,65.18,0,
FL,,45802,48,11,20084,NYSTATIN  ,,,,,,,,,10100,265,1514.41,1514.39,0.02,
FL,,45802,48,35,20084,NYSTATIN  ,,,,,,,,,2835,125,537.76,537.76,0,
FL,,45802,49,35,20084,TRIAMCINOL,,,,,,,,,4700,137,1516.45,1516.45,0,
FL,,45802,54,35,20084,TRIAMCINOL,,,,,,,,,3705,107,631.05,629.59,1.46,
FL,,45802,54,36,20084,TRIAMCINOL,,,,,,,,,320,4,27.4,27.4,0,
FL,,45802,55,5,20084,TRIAMCINOL,,,,,,,,,28902,73,1296.56,1296.56,0,
FL,,45802,55,35,20084,TRIAMCINOL,,,,,,,,,620,21,110.01,110.01,0,
FL,,45802,55,36,20084,TRIAMCINOL,,,,,,,,,4380,53,368.88,368.87,0.01,
FL,,45802,56,11,20084,GENTAMICIN,,,,,,,,,3150,84,652.46,648.9,3.56,
FL,,45802,56,35,20084,GENTAMICIN,,,,,,,,,285,15,96.37,96.37,0,
FL,,45802,59,11,20084,NYSTATIN  ,,,,,,,,,16770,414,2873.31,2872.98,0.33,
FL,,45802,59,35,20084,NYSTATIN  ,,,,,,,,,2116,83,494.94,494.94,0,
FL,,45802,63,5,20084,TRIAMCINOL,,,,,,,,,2270,5,83.7,83.7,0,
FL,,45802,63,35,20084,TRIAMCINOL,,,,,,,,,885,33,171.46,171.46,0,
FL,,45802,63,36,20084,TRIAMCINOL,,,,,,,,,2080,26,187.83,187.83,0,
FL,,45802,64,5,20084,TRIAMCINOL,,,,,,,,,5010,14,241.81,241.81,0,
FL,,45802,64,35,20084,TRIAMCINOL,,,,,,,,,3405,127,659.94,659.94,0,
FL,,45802,64,36,20084,TRIAMCINOL,,,,,,,,,22254,275,1968.83,1968.83,0,
FL,,45802,65,35,20084,TRIAMCINOL,,,,,,,,,8145,237,2130.81,2056.04,74.77,
FL,,45802,83,2,20084,ERYTHROMYC,,,,,,,,,23.3,1,30.65,30.65,0,
FL,,45802,83,86,20084,ERYTHROMYC,,,,,,,,,233,5,279.87,279.87,0,
FL,,45802,98,28,20084,MESALAMINE,,,,,,,,,24240,10,3939.49,3939.49,0,
FL,,45802,98,51,20084,MESALAMINE,,,,,,,,,6300,8,1086.72,923.46,163.26,
FL,,45802,112,22,20084,MUPIROCIN ,,,,,,,,,84551,3524,73759.53,73268.21,491.32,
FL,,45802,118,46,20084,MOMETASONE,,,,,,,,,9090,150,4494.36,4494.36,0,
FL,,45802,118,59,20084,MOMETASONE,,,,,,,,,3540,110,1958.34,1958.34,0,
FL,,45802,119,37,20084,MOMETASONE,,,,,,,,,4455,161,2348.01,2335.02,12.99,
FL,,45802,119,42,20084,MOMETASONE,,,,,,,,,13995,296,6487.22,6453.5,33.72,
FL,,45802,129,32,20084,HALOBETASO,,,,,,,,,2710,51,1665.3,1665.3,0,
FL,,45802,129,35,20084,HALOBETASO,,,,,,,,,510,16,340.9,340.9,0,
FL,,45802,131,32,20084,HALOBETASO,,,,,,,,,1300,23,714.45,714.45,0,
FL,,45802,131,35,20084,HALOBETASO,,,,,,,,,60,2,38.93,38.93,0,
FL,,45802,138,35,20084,CICLOPIROX,,,,,,,,,60,2,31.76,31.76,0,
FL,,45802,141,67,20084,CICLOPIROX,,,,,,,,,1542.823,233,3678.88,3678.88,0,
FL,,45802,170,3,20084,UREA      ,,,,,,,,,28.4,1,9.51,9.51,0,
FL,,45802,170,53,20084,UREA      ,,,,,,,,,255,3,54.69,54.69,0,
FL,,45802,170,77,20084,UREA      ,,,,,,,,,9335.4,47,1719.53,1719.53,0,
FL,,45802,171,56,20084,UREA      ,,,,,,,,,375,25,990.79,990.79,0,
FL,,45802,176,55,20084,UREA      ,,,,,,,,,5915,25,877.3,877.3,0,
FL,,45802,182,2,20084,TRETINOIN ,,,,,,,,,20,1,21.11,21.11,0,
FL,,45802,182,42,20084,TRETINOIN ,,,,,,,,,225,5,211.05,211.05,0,
FL,,45802,183,2,20084,TRETINOIN ,,,,,,,,,20,1,35,35,0,
FL,,45802,183,42,20084,TRETINOIN ,,,,,,,,,45,1,73.47,73.47,0,
FL,,45802,184,78,20084,IBUPROFEN ,,,,,,,,,200,4,25,25,0,
FL,,45802,184,90,20084,IBUPROFEN ,,,,,,,,,380,4,27.56,27.56,0,
FL,,45802,221,11,20084,FLUTICASON,,,,,,,,,630,20,229.55,229.14,0.41,
FL,,45802,221,35,20084,FLUTICASON,,,,,,,,,180,7,80.25,80.25,0,
FL,,45802,221,37,20084,FLUTICASON,,,,,,,,,1740,28,573.94,573.94,0,
FL,,45802,222,11,20084,FLUTICASON,,,,,,,,,8268,254,3346.17,3341.1,5.07,
FL,,45802,222,35,20084,FLUTICASON,,,,,,,,,2190,101,1029.14,1029.14,0,
FL,,45802,222,37,20084,FLUTICASON,,,,,,,,,16815,276,5787.45,5787.45,0,
FL,,45802,237,1,20084,SALICYLIC ,,,,,,,,,354,2,73.72,73.72,0,
FL,,45802,257,35,20084,MOMETASONE,,,,,,,,,23070,883,12814.17,12795.72,18.45,
FL,,45802,257,42,20084,MOMETASONE,,,,,,,,,39720,842,19085,19015.53,69.47,
FL,,45802,263,37,20084,CLINDAMYCI,,,,,,,,,23220,383,10504.47,10457.23,47.24,
FL,,45802,263,93,20084,CLINDAMYCI,,,,,,,,,681,10,303.14,303.14,0,
FL,,45802,269,37,20084,PERMETHRIN,,,,,,,,,198000,2960,50741.82,50578.91,162.91,
FL,,45802,303,21,20084,PREDNISONE,,,,,,,,,1692,80,579.82,579.82,0,
FL,,45802,303,67,20084,PREDNISONE,,,,,,,,,1501,32,348.85,348.85,0,
FL,,45802,306,78,20084,CITALOPRAM,,,,,,,,,374,9,83.91,83.91,0,
FL,,45802,311,56,20084,A/B OTIC  ,,,,,,,,,105,7,44.51,44.51,0,
FL,,45802,338,94,20084,HYDROQUINO,,,,,,,,,300,10,897.3,897.3,0,
FL,,45802,361,42,20084,TRETINOIN ,,,,,,,,,135,3,151.51,151.51,0,
FL,,45802,362,42,20084,TRETINOIN ,,,,,,,,,90,2,79.74,79.74,0,
FL,,45802,371,37,20084,DESOXIMETA,,,,,,,,,60,1,52.51,52.51,0,
FL,,45802,376,32,20084,BETAMETHAS,,,,,,,,,3840,74,1144.01,1144.01,0,
FL,,45802,376,35,20084,BETAMETHAS,,,,,,,,,1120,43,426.91,426.91,0,
FL,,45802,400,46,20084,CICLOPIROX,,,,,,,,,180,3,154.11,154.11,0,
FL,,45802,400,49,20084,CICLOPIROX,,,,,,,,,30,1,32.9,32.9,0,
FL,,45802,419,26,20084,AMMONIUM L,,,,,,,,,40225,100,2471.98,2471.98,0,
FL,,45802,419,54,20084,AMMONIUM L,,,,,,,,,36225,155,2517.76,2517.76,0,
FL,,45802,422,35,20084,DESONIDE  ,,,,,,,,,6915,287,2220.17,2220.17,0,
FL,,45802,422,37,20084,DESONIDE  ,,,,,,,,,17473,292,3782.33,3779.25,3.08,
FL,,45802,423,35,20084,DESONIDE  ,,,,,,,,,2535,119,838.28,838.28,0,
FL,,45802,423,37,20084,DESONIDE  ,,,,,,,,,8160,127,1640.4,1640.4,0,
FL,,45802,427,78,20084,IBUPROFEN ,,,,,,,,,549,15,91.8,91.8,0,
FL,,45802,437,32,20084,CLOBETASOL,,,,,,,,,700,11,1574.23,1159.83,414.4,
FL,,45802,437,33,20084,CLOBETASOL,,,,,,,,,2700,27,5675.2,5478.31,196.89,
FL,,45802,455,35,20084,HYDROCORTI,,,,,,,,,14205,561,4468.85,4468.85,0,
FL,,45802,455,37,20084,HYDROCORTI,,,,,,,,,16980,280,3696.5,3696.5,0,
FL,,45802,455,42,20084,HYDROCORTI,,,,,,,,,11880,261,2861.46,2851.05,10.41,
FL,,45802,465,64,20084,KETOCONAZO,,,,,,,,,398832,3049,66668.89,66204.75,464.14,
FL,,45802,466,11,20084,ECONAZOLE ,,,,,,,,,60,2,22.22,22.22,0,
FL,,45802,493,26,20084,AMMONIUM L,,,,,,,,,39075,101,2680.4,2680.4,0,
FL,,45802,493,83,20084,AMMONIUM L,,,,,,,,,66870,261,4953.69,4953.69,0,
FL,,45802,495,35,20084,DESOXIMETA,,,,,,,,,30,2,29.74,29.74,0,
FL,,45802,495,37,20084,DESOXIMETA,,,,,,,,,150,4,123.27,123.27,0,
FL,,45802,497,56,20084,EAR DROPS ,,,,,,,,,450,2,13.7,13.7,0,
FL,,45802,513,77,20084,AMMONIUM L,,,,,,,,,12605,70,1015.75,1015.75,0,
FL,,45802,522,90,20084,IBUPROFEN ,,,,,,,,,978,21,140.8,140.8,0,
FL,,45802,525,26,20084,AMMONIUM L,,,,,,,,,21480,54,1079.9,1079.9,0,
FL,,45802,525,55,20084,AMMONIUM L,,,,,,,,,24115,102,1481.2,1481.2,0,
FL,,45802,534,78,20084,NAPROXEN  ,,,,,,,,,270,3,39.54,39.54,0,
FL,,45802,596,78,20084,CITALOPRAM,,,,,,,,,1078,33,279.74,279.74,0,
FL,,45802,626,26,20084,CETIRIZINE,,,,,,,,,1090,8,69.43,69.43,0,
FL,,45802,631,90,20084,NAPROXEN  ,,,,,,,,,4091,76,728.94,728.94,0,
FL,,45802,717,8,20084,TERCONAZOL,,,,,,,,,915,305,13740.21,13615.27,124.94,
FL,,45802,721,62,20084,CETIRIZINE,,,,,,,,,1298,46,952.45,952.45,0,
FL,,45802,733,21,20084,PREDNISONE,,,,,,,,,840,40,222.08,222.08,0,
FL,,45802,733,67,20084,PREDNISONE,,,,,,,,,480,10,69.52,69.52,0,
FL,,45802,758,30,20084,PROMETHAZI,,,,,,,,,5055,681,7232.8,7232.03,0.77,
FL,,45802,759,30,20084,PROMETHAZI,,,,,,,,,8159,579,10028.68,10017.75,10.93,
FL,,45802,770,78,20084,GLIMEPIRID,,,,,,,,,1590,36,222.59,222.59,0,
FL,,45802,806,1,20084,SALICYLIC ,,,,,,,,,400,1,59.62,59.62,0,
FL,,45802,818,41,20084,SALICYLIC ,,,,,,,,,2100.001,4,308.02,308.02,0,
FL,,45802,822,78,20084,GLIMEPIRID,,,,,,,,,7003,165,1186.78,1179.4,7.38,
FL,,45802,905,96,20084,BENZOYL PE,,,,,,,,,1860,30,563.69,563.69,0,
FL,,45802,907,34,20084,BENZOYL PE,,,,,,,,,22817,100,2381.08,2363.11,17.97,
FL,,45802,910,1,20084,BENZOYL PE,,,,,,,,,2880,32,660.44,660.44,0,
FL,,45802,910,96,20084,BENZOYL PE,,,,,,,,,13080,218,3701.14,3694.51,6.63,
FL,,45802,913,1,20084,BENZOYL PE,,,,,,,,,23046.126,144,2400.47,2400.47,0,
FL,,45802,913,26,20084,BENZOYL PE,,,,,,,,,6111.505,47,846.17,846.17,0,
FL,,45802,913,34,20084,BENZOYL PE,,,,,,,,,114117.387,473,11006.15,10957.53,48.62,
FL,,45802,918,1,20084,BENZOYL PE,,,,,,,,,8828.451,59,1025.44,1025.44,0,
FL,,45802,918,34,20084,BENZOYL PE,,,,,,,,,41778,178,4993.29,4965.71,27.58,
FL,,45802,919,39,20084,CETIRIZINE,,,,,,,,,60,2,16.82,16.82,0,
FL,,45802,919,87,20084,CETIRIZINE,,,,,,,,,19366,723,6393.72,6393.72,0,
FL,,45802,921,96,20084,BENZOYL PE,,,,,,,,,1800,30,568.2,568.2,0,
FL,,45802,925,96,20084,CLOBETASOL,,,,,,,,,240,4,180.52,180.52,0,
FL,,45802,933,26,20084,HYDROCORTI,,,,,,,,,600,5,51.94,51.94,0,
FL,,45802,937,16,20084,HYDROCORTI,,,,,,,,,295,5,86.53,86.53,0,
FL,,45802,937,26,20084,HYDROCORTI,,,,,,,,,2362,21,767.19,767.19,0,
FL,,45802,942,1,20084,SODIUM SUL,,,,,,,,,1700.7,8,292.62,292.62,0,
FL,,45802,942,2,20084,SODIUM SUL,,,,,,,,,4082.4,12,611.28,611.28,0,
FL,,45802,946,96,20084,SODIUM SUL,,,,,,,,,240,4,157.04,157.04,0,
FL,,45802,947,78,20084,GLIMEPIRID,,,,,,,,,14523,323,3297.82,3290.5,7.32,
FL,,45802,950,1,20084,SODIUM SUL,,,,,,,,,25,1,44.73,44.73,0,
FL,,45802,952,26,20084,IBUPROFEN ,,,,,,,,,62284,399,2625.36,2622.36,3,
FL,,45802,952,43,20084,IBUPROFEN ,,,,,,,,,498341.914,2832,32744.2,32685.81,58.39,
FL,,45802,962,72,20084,ERY       ,,,,,,,,,6360,99,5574.98,5500.59,74.39,
FL,,45802,966,94,20084,ERYTHROMYC,,,,,,,,,1500,47,656,656,0,
FL,,45802,966,96,20084,ERYTHROMYC,,,,,,,,,2190,37,882.55,882.55,0,
FL,,45802,968,26,20084,GRISEOFULV,,,,,,,,,20324,69,3921.24,3921.24,0,
FL,,45802,974,26,20084,CETIRIZINE,,,,,,,,,54672,461,5223.27,5209.9,13.37,
FL,,45802,975,64,20084,HYDROQUINO,,,,,,,,,141.75,5,73.49,73.49,0,
FL,,45802,978,1,20084,SODIUM SUL,,,,,,,,,225,8,371.98,344.23,27.75,
FL,,45802,980,64,20084,HYDROQUINO,,,,,,,,,851.822,29,782.51,782.51,0,
FL,,45802,982,64,20084,HYDROQUINO,,,,,,,,,28.35,1,24.7,24.7,0,
FL,,45802,984,64,20084,HYDROQUINO,,,,,,,,,85.2,2,108.17,108.17,0,
